"ID"	"AIOne"	"AITwo"	"StartPlayerIndex"	"AIOneWin"
"18784"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18785"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18786"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18787"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18788"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18789"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18790"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18791"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18792"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18793"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18794"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18795"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18796"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18797"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18798"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18799"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18800"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18801"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18802"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18803"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18804"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18805"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18806"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18807"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18808"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18809"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18810"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18811"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18812"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18813"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18814"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18815"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18816"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18817"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18818"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18819"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18820"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18821"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18822"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18823"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18824"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18825"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18826"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18827"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18828"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18829"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18830"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18831"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18832"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18833"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18834"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18835"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18836"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18837"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18838"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18839"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18840"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18841"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18842"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18843"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18844"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18845"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18846"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18847"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18848"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18849"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18850"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18851"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18852"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18853"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18854"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18855"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18856"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18857"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18858"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18859"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18860"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18861"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18862"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18863"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18864"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18865"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18866"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18867"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18868"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18869"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18870"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18871"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18872"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18873"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18874"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18875"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18876"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18877"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18878"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18879"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18880"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18881"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18882"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18883"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18884"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18885"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18886"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18887"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18888"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18889"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18890"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18891"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18892"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18893"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18894"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18895"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18896"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18897"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18898"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18899"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18900"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18901"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18902"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18903"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18904"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18905"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18906"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18907"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18908"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18909"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18910"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18911"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18912"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18913"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18914"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18915"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18916"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18917"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18918"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18919"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18920"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18921"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18922"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18923"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18924"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18925"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18926"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18927"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18928"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18929"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18930"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18931"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18932"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18933"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18934"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18935"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18936"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18937"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18938"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18939"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18940"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18941"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18942"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18943"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18944"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18945"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18946"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18947"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18948"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18949"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18950"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18951"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18952"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18953"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18954"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18955"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18956"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18957"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18958"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18959"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18960"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18961"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18962"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18963"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18964"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18965"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18966"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18967"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18968"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18969"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18970"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18971"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18972"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18973"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18974"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18975"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18976"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18977"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18978"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18979"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18980"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18981"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18982"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18983"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18984"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18985"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18986"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18987"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18988"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18989"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18990"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18991"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18992"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18993"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18994"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18995"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18996"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18997"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18998"	"Very Easy AI"	"Hard AI"	"2"	"0"
"18999"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19000"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19001"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19002"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19003"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19004"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19005"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19006"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19007"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19008"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19009"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19010"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19011"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19012"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19013"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19014"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19015"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19016"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19017"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19018"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19019"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19020"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19021"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19022"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19023"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19024"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19025"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19026"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19027"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19028"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19029"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19030"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19031"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19032"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19033"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19034"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19035"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19036"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19037"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19038"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19039"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19040"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19041"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19042"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19043"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19044"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19045"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19046"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19047"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19048"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19049"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19050"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19051"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19052"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19053"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19054"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19055"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19056"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19057"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19058"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19059"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19060"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19061"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19062"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19063"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19064"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19065"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19066"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19067"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19068"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19069"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19070"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19071"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19072"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19073"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19074"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19075"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19076"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19077"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19078"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19079"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19080"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19081"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19082"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19083"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19084"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19085"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19086"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19087"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19088"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19089"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19090"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19091"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19092"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19093"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19094"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19095"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19096"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19097"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19098"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19099"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19100"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19101"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19102"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19103"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19104"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19105"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19106"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19107"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19108"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19109"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19110"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19111"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19112"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19113"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19114"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19115"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19116"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19117"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19118"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19119"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19120"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19121"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19122"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19123"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19124"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19125"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19126"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19127"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19128"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19129"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19130"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19131"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19132"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19133"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19134"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19135"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19136"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19137"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19138"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19139"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19140"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19141"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19142"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19143"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19144"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19145"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19146"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19147"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19148"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19149"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19150"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19151"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19152"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19153"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19154"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19155"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19156"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19157"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19158"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19159"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19160"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19161"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19162"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19163"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19164"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19165"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19166"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19167"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19168"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19169"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19170"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19171"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19172"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19173"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19174"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19175"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19176"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19177"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19178"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19179"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19180"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19181"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19182"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19183"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19184"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19185"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19186"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19187"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19188"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19189"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19190"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19191"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19192"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19193"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19194"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19195"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19196"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19197"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19198"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19199"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19200"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19201"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19202"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19203"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19204"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19205"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19206"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19207"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19208"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19209"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19210"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19211"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19212"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19213"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19214"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19215"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19216"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19217"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19218"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19219"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19220"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19221"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19222"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19223"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19224"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19225"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19226"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19227"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19228"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19229"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19230"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19231"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19232"	"Very Easy AI"	"Hard AI"	"2"	"0"
"19233"	"Very Easy AI"	"Hard AI"	"2"	"0"
