"ID"	"PlayerID"	"ScenarioID"	"Timestamp"	"RT"	"Accuracy"	"PlayerRating"	"ScenarioRating"
"1"	"PresetAI"	"Hard AI"	"2017-01-13T02:31:14"	"137460.160502921"	"0"	"1.97852553544283"	"1.64565346455717"
"2"	"PresetAI"	"Medium Shape AI"	"2017-01-13T02:31:14"	"132915.547727137"	"1"	"2.00278043061375"	"1.59874795125936"
"3"	"PresetAI"	"Easy AI"	"2017-01-13T02:31:14"	"124214.864026123"	"1"	"2.01484510211974"	"0.254978137543118"
"4"	"PresetAI"	"Medium Shape AI"	"2017-01-13T02:31:14"	"131041.377619215"	"0"	"1.98351918684684"	"1.63174706081984"
"5"	"PresetAI"	"Easy AI"	"2017-01-13T02:31:14"	"128125.346135214"	"1"	"1.99496425243345"	"0.242593811254869"
"6"	"PresetAI"	"Medium Shape AI"	"2017-01-13T02:31:14"	"125660.485127525"	"0"	"1.96536848795085"	"1.663824457728"
"7"	"PresetAI"	"Easy AI"	"2017-01-13T02:31:14"	"126842.459130221"	"1"	"1.97636774631719"	"0.230333491419778"
"8"	"PresetAI"	"Hard AI"	"2017-01-13T02:31:14"	"104705.255988829"	"1"	"1.99850554933449"	"1.61959618166139"
"9"	"PresetAI"	"Easy AI"	"2017-01-13T02:31:14"	"135655.816206679"	"1"	"2.00845219141431"	"0.21888986307377"
"10"	"PresetAI"	"Very Easy AI"	"2017-01-13T02:31:14"	"123582.341445563"	"1"	"2.01563407662299"	"-0.377783290423621"
"11"	"PresetAI"	"Easy AI"	"2017-01-13T02:31:14"	"109183.852739769"	"1"	"2.02571661493894"	"0.206890222401967"
"12"	"PresetAI"	"Hard AI"	"2017-01-13T02:31:15"	"116660.148732547"	"0"	"1.99991902906172"	"1.65302006117385"
"13"	"PresetAI"	"Easy AI"	"2017-01-13T02:31:15"	"110583.444961677"	"1"	"2.00944796361019"	"0.195129604297538"
"14"	"PresetAI"	"Hard AI"	"2017-01-13T02:31:15"	"135746.20111547"	"0"	"1.9859683355721"	"1.68465863331784"
"15"	"PresetAI"	"Easy AI"	"2017-01-13T02:31:15"	"119929.556839344"	"1"	"1.99472874746141"	"0.183885926045898"
"16"	"PresetAI"	"Medium Color AI"	"2017-01-13T02:31:15"	"132947.91549373"	"1"	"2.01138074215647"	"1.62956325828897"
"17"	"PresetAI"	"Medium Color AI"	"2017-01-13T02:31:15"	"117370.765558768"	"1"	"2.02762234735239"	"1.60391128098383"
"18"	"PresetAI"	"Easy AI"	"2017-01-13T02:31:15"	"123996.349863896"	"0"	"1.99792717842396"	"0.225150641310075"
"19"	"PresetAI"	"Easy AI"	"2017-01-13T02:31:15"	"106690.553861307"	"0"	"1.96901463482301"	"0.265679831893553"
"20"	"PresetAI"	"Easy AI"	"2017-01-13T02:31:15"	"137424.801118945"	"1"	"1.97645664650784"	"0.255151271583686"
"21"	"PresetAI"	"Medium Color AI"	"2017-01-13T02:31:15"	"115233.64943491"	"1"	"1.9906392216017"	"1.57835456150775"
"22"	"PresetAI"	"Medium Color AI"	"2017-01-13T02:31:15"	"104106.964530335"	"1"	"2.00432145588869"	"1.55330554796696"
"23"	"PresetAI"	"Very Easy AI"	"2017-01-13T02:31:15"	"114030.950191002"	"1"	"2.00910641870142"	"-0.387456674704501"
"24"	"PresetAI"	"Easy AI"	"2017-01-13T02:31:15"	"114329.640945019"	"1"	"2.01575599277606"	"0.244318900913721"
"25"	"PresetAI"	"Medium Color AI"	"2017-01-13T02:31:16"	"105167.895467528"	"0"	"1.99906431217153"	"1.58746526641343"
"26"	"PresetAI"	"Easy AI"	"2017-01-13T02:31:16"	"118088.82292514"	"1"	"2.00510816563358"	"0.23382168174279"
"27"	"PresetAI"	"Easy AI"	"2017-01-13T02:31:16"	"130331.626350843"	"1"	"2.01064541238374"	"0.224030208830916"
"28"	"PresetAI"	"Easy AI"	"2017-01-13T02:31:16"	"127035.379271835"	"1"	"2.015956177612"	"0.214457300808004"
"29"	"PresetAI"	"Medium Color AI"	"2017-01-13T02:31:16"	"121141.275692422"	"1"	"2.02553034037261"	"1.56383541789788"
"30"	"PresetAI"	"Medium Color AI"	"2017-01-13T02:31:16"	"123354.297517384"	"0"	"2.01278324160378"	"1.59627393043647"
"31"	"PresetAI"	"Medium Color AI"	"2017-01-13T02:31:16"	"136423.046060858"	"0"	"2.00104754075563"	"1.62713789959619"
