"ID"	"PlayerID"	"ScenarioID"	"Timestamp"	"RT"	"Accuracy"	"PlayerRating"	"ScenarioRating"
"1"	"EvolvingAI"	"Easy AI"	"2017-01-13T01:21:53"	"131245.110219781"	"0"	"0.971160441634602"	"1.0288395583654"
"2"	"EvolvingAI"	"Very Hard AI"	"2017-01-13T01:21:54"	"130819.536635536"	"0"	"0.943274375531261"	"1.02859906211167"
"3"	"EvolvingAI"	"Medium Color AI"	"2017-01-13T01:21:54"	"120295.703907209"	"0"	"0.915944641276799"	"1.02875977848871"
"4"	"EvolvingAI"	"Medium Shape AI"	"2017-01-13T01:21:54"	"115825.699497277"	"0"	"0.889380706591703"	"1.02869853657943"
"5"	"EvolvingAI"	"Very Easy AI"	"2017-01-13T01:21:54"	"129628.92820064"	"0"	"0.86419261884107"	"1.02795263396717"
"6"	"EvolvingAI"	"Hard AI"	"2017-01-13T01:21:54"	"120459.542043723"	"0"	"0.83956434379315"	"1.02809162622653"
"7"	"EvolvingAI"	"Very Easy AI"	"2017-01-13T01:21:54"	"111783.814814734"	"0"	"0.815703539786887"	"1.05524390500308"
"8"	"EvolvingAI"	"Hard AI"	"2017-01-13T01:21:54"	"109638.984498318"	"0"	"0.792611374033225"	"1.05527224099888"
"9"	"EvolvingAI"	"Very Hard AI"	"2017-01-13T01:21:54"	"110211.867323909"	"0"	"0.770359475563425"	"1.05557106025688"
"10"	"EvolvingAI"	"Medium Shape AI"	"2017-01-13T01:21:54"	"132248.948281494"	"0"	"0.74956977942753"	"1.05466767258309"
"11"	"EvolvingAI"	"Medium Color AI"	"2017-01-13T01:21:54"	"114710.640214401"	"0"	"0.729022696621396"	"1.05522968587597"
"12"	"EvolvingAI"	"Easy AI"	"2017-01-13T01:21:54"	"122505.519341129"	"0"	"0.709455311840189"	"1.05485772933821"
"13"	"EvolvingAI"	"Medium Shape AI"	"2017-01-13T01:21:54"	"110945.695469293"	"0"	"0.690438967465565"	"1.08011811843785"
"14"	"EvolvingAI"	"Easy AI"	"2017-01-13T01:21:54"	"123939.350848841"	"0"	"0.672494776059837"	"1.07968748256242"
"15"	"EvolvingAI"	"Medium Color AI"	"2017-01-13T01:21:54"	"99909.220227912"	"0"	"0.65462039597004"	"1.08082579816456"
"16"	"EvolvingAI"	"Very Easy AI"	"2017-01-13T01:21:54"	"133357.816734438"	"1"	"0.676943952869403"	"1.0221275540656"
"17"	"EvolvingAI"	"Very Easy AI"	"2017-01-13T01:21:54"	"106567.808136321"	"0"	"0.660036425707827"	"1.04745287134592"
"18"	"EvolvingAI"	"Very Easy AI"	"2017-01-13T01:21:54"	"122798.187566964"	"1"	"0.6812280796465"	"1.01538655288608"
"19"	"EvolvingAI"	"Very Easy AI"	"2017-01-13T01:21:54"	"122681.696655402"	"1"	"0.70141337796832"	"0.984514920158592"
"20"	"EvolvingAI"	"Very Easy AI"	"2017-01-13T01:21:54"	"111627.024024249"	"0"	"0.68572243276522"	"1.00878455970171"
