"ID"	"PlayerID"	"ScenarioID"	"Timestamp"	"RT"	"Accuracy"	"PlayerRating"	"ScenarioRating"
"1"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:56"	"112820.926309974"	"0"	"1.98191489583843"	"2.02984110416157"
"2"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:56"	"114579.958215019"	"1"	"2.01132405033815"	"2.00043194966185"
"3"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:56"	"107499.92442445"	"0"	"1.98264325687385"	"2.02911274312615"
"4"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:56"	"99419.2280613892"	"1"	"2.01140598064755"	"2.00035001935245"
"5"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:56"	"113923.494585151"	"1"	"2.03847642179609"	"1.97327957820391"
"6"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:56"	"117368.857314475"	"1"	"2.06430977905888"	"1.94744622094112"
"7"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:56"	"139013.810005971"	"1"	"2.08835717098101"	"1.92339882901899"
"8"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:56"	"129758.982894951"	"1"	"2.11170948251383"	"1.90004651748617"
"9"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:57"	"98799.6456689415"	"1"	"2.13507600913513"	"1.87667999086487"
"10"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:57"	"117867.052453938"	"0"	"2.10849114071148"	"1.90326485928852"
"11"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:57"	"132382.369995291"	"0"	"2.08344802966302"	"1.92830797033698"
"12"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:57"	"109688.894103411"	"0"	"2.05878049341163"	"1.95297550658837"
"13"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:57"	"129065.515369676"	"1"	"2.08003297216947"	"1.93172302783053"
"14"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:57"	"119716.299006794"	"0"	"2.05692386653249"	"1.95483213346751"
"15"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:58"	"138653.164127356"	"0"	"2.03531014663665"	"1.97644585336335"
"16"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:58"	"117022.480354705"	"1"	"2.0556390204859"	"1.9561169795141"
"17"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:58"	"126737.306268962"	"0"	"2.0348922805607"	"1.9768637194393"
"18"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:58"	"109035.943225368"	"1"	"2.05431184454419"	"1.95744415545581"
"19"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:58"	"136341.253853967"	"0"	"2.03498976034469"	"1.97676623965531"
"20"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:58"	"124575.272297404"	"0"	"2.0162412666835"	"1.9955147333165"
"21"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:59"	"109765.218173987"	"0"	"1.99798922876387"	"2.01376677123613"
"22"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:59"	"132338.728773822"	"1"	"2.01512673074349"	"1.99662926925651"
"23"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:59"	"133312.336896192"	"0"	"1.99855581661385"	"2.01320018338615"
"24"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:59"	"121969.105188666"	"0"	"1.98251895287734"	"2.02923704712266"
"25"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:59"	"111468.095443815"	"1"	"1.99856985875602"	"2.01318614124398"
"26"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:59"	"137862.599576431"	"0"	"1.98396733511503"	"2.02778866488497"
"27"	"PresetAI"	"Very Hard AI"	"2017-01-16T10:22:59"	"128700.896313731"	"1"	"1.99851223094262"	"2.01324376905738"
